portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
National Herald,03-08-2024,Ashlin Mathew,"SC agrees to reopen Mullaperiyar case, re-examine 1886 lease deed between Kerala, TN",https://www.nationalheraldindia.com/national/sc-agrees-to-reopen-mullaperiyar-case-re-examine-1886-lease-deed-between-kerala-tn,Neutral,0.926705718
National Herald,03-08-2024,Gautam Bhattacharyya,"Paris Olympics: Manu leaves range with head high, and a soaring brand value",https://www.nationalheraldindia.com/national/paris-olympics-manu-bhaker-leaves-range-with-head-high-and-a-soaring-brand-value,Positive,0.893771648
National Herald,03-08-2024,PTI,Deepika reaches individual archery quarterfinals; Bhajan Kaur eliminated,https://www.nationalheraldindia.com/sports/deepika-kumari-reaches-individual-archery-quarterfinals-bhajan-kaur-eliminated,Neutral,0.878432512
National Herald,03-08-2024,PTI,Economic travesty: Congress on over 2.1 lakh Indians giving up citizenship in 2023,https://www.nationalheraldindia.com/national/congress-slams-record-216-lakh-indians-renouncing-citizenship-in-2023-as-economic-travesty,Neutral,0.671653152
National Herald,03-08-2024,NH Digital,Kuki MLAs to PM: CRPF in place of Assam Rifles may cause rise in violence,https://www.nationalheraldindia.com/national/kuki-zo-mlas-to-pm-modi-replacing-assam-rifles-with-crpf-could-result-in-an-escalation-of-violence,Negative,0.951272666
The Print,03-08-2024,Shekhar Gupta,Coaching centres are a sign of broken-window economics. See how China crushed it all overnight,https://theprint.in/national-interest/coaching-centres-are-a-sign-of-broken-window-economics-see-how-china-crushed-it-all-overnight/2205441/,Negative,0.951031864
The Print,03-08-2024,Nootan Sharma,"Delhi’s NEET, CA coaching hubs just like UPSC areas—basement library, tiny room, narrow street",https://theprint.in/ground-reports/delhis-neet-ca-coaching-hubs-just-like-upsc-areas-basement-library-tiny-room-narrow-street/2205887/,Neutral,0.928117394
The Print,03-08-2024,PTI,"Congress poses questions over LS polls voting turnout percentages, urges EC to address concerns",https://theprint.in/india/cong-poses-questions-over-ls-polls-conduct-urges-ec-to-address-concerns/2206606/,Neutral,0.926490605
The Print,03-08-2024,ANI,CPI(M) MLAs to donate month’s salary to CM Distress Relief Fund for victims of Wayanad landslides,https://theprint.in/india/cpim-mlas-to-donate-months-salary-to-cm-distress-relief-fund-for-victims-of-wayanad-landslides/2206187/,Neutral,0.944111049
The Print,03-08-2024,ANI,"Manu Bhaker misses hattrick by narrow margin, finishes 4th in 25m pistol shooting at Paris Olympics",https://theprint.in/sport/manu-bhaker-misses-hattrick-by-narrow-margin-finishes-4th-in-25m-pistol-shooting-at-paris-olympics/2206184/,Neutral,0.778735399
The Print,03-08-2024,Sana Hashmi,"Chinese exams plagued by corruption, cheating, paper leaks. It’s no different from India",https://theprint.in/opinion/eye-on-china/chinese-exams-plagued-by-corruption-cheating-paper-leaks-its-no-different-from-india/2205829/,Negative,0.976725876
The Print,03-08-2024,Deep Halder,"Muslim invaders, Rajputs, Bhils—Abanindranath Tagore’s stories were written for Hindu unity",https://theprint.in/feature/muslim-invaders-rajputs-bhils-abanindranath-tagores-stories-were-written-for-hindu-unity/2205982/,Neutral,0.945605814
The Print,03-08-2024,Manasi Phadke,"Multiple parties, trust deficit: Why ‘meet and greets’ are making waves in Maharashtra politics",https://theprint.in/politics/multiple-parties-trust-deficit-why-meet-and-greets-are-making-waves-in-maharashtra-politics/2204477/,Neutral,0.794287324
The Print,03-08-2024,Aneesa PA,Wayanad landslides—those who heeded warnings and relocated are among the few who survived,https://theprint.in/opinion/wayanad-landslides-those-who-heeded-warnings-and-relocated-are-among-the-few-who-survived/2205751/,Neutral,0.895964921
The Print,03-08-2024,Heena Fatima,"Haniyeh killing a ‘cowardly act’, but void left in Palestinian resistance not unfillable — Urdu press",https://theprint.in/urduscope/haniyeh-killing-a-cowardly-act-but-void-left-in-palestinian-resistance-not-unfillable-urdu-press/2204453/,Negative,0.948116302
The Print,03-08-2024,Triya Gulati,WhatsApp overplayed its privacy campaign—latest ad feels like a drag,https://theprint.in/feature/vigyapanti/whatsapp-overplayed-its-privacy-campaign-latest-ad-feels-like-a-drag/2205932/,Negative,0.963665187
The Print,03-08-2024,Mayank Kumar,"SC rebukes NTA over lapses in planning, conduct of NEET-UG 2024 — ‘precisely the reason why it exists’",https://theprint.in/india/sc-rebukes-nta-over-lapses-in-planning-conduct-of-neet-ug-2024-precisely-the-reason-why-it-exists/2205826/,Negative,0.540476859
The Print,03-08-2024,Samaah Noor Sheikh,West is shocked rapper Hanumankind is Indian. Get over it—we do more than Bollywood music,https://theprint.in/opinion/pov/west-is-shocked-rapper-hanumankind-is-indian-get-over-it-we-do-more-than-bollywood-music/2205312/,Negative,0.599196017
The Print,03-08-2024,Keshav Padmanabhan,"14-yr-old who sent hoax bomb threat to school was ‘hoping for a holiday’, apprehended by Delhi Police",https://theprint.in/india/14-yr-old-who-sent-hoax-bomb-threat-to-school-was-hoping-for-a-holiday-apprehended-by-delhi-police/2206396/,Negative,0.933455527
The Print,03-08-2024,Mayank Kumar,"ED raids man posing as agency official after he is accused of cheating an ex-NIA officer of Rs 5,000",https://theprint.in/india/ed-raids-man-posing-as-agency-official-after-he-is-accused-of-cheating-an-ex-nia-officer-of-rs-5000/2205990/,Negative,0.665875852
The Print,03-08-2024,Akanksha Mishra,"Only 2.56% of 10,000 MW decentralised solar power target achieved under PM-KUSUM in 5 years",https://theprint.in/india/governance/only-2-56-of-10000-mw-decentralised-solar-power-target-achieved-under-pm-kusum-in-5-years/2206096/,Neutral,0.88976419
The Print,03-08-2024,Iram Siddique,Madhya Pradesh govt order on appraisal criteria pits IAS against IFS. ‘Will affect morale’,https://theprint.in/india/governance/madhya-pradesh-govt-order-on-appraisal-criteria-pits-ias-against-ifs-will-affect-morale/2205671/,Neutral,0.656576693
The Print,03-08-2024,Kapil Joshi,How Transitioning to a Bill Payment App Can Make Your Life Easier,https://theprint.in/brandstand/adon/how-transitioning-to-a-bill-payment-app-can-make-your-life-easier/2206075/,Positive,0.757413626
The Print,03-08-2024,TCA Sharad Raghavan,"It will take India 75 yrs to reach a quarter of US per capita income levels, says World Bank report",https://theprint.in/economy/it-will-take-india-75-yrs-to-reach-a-quarter-of-us-per-capita-income-levels-says-world-bank-report/2206107/,Neutral,0.906394064
The Print,03-08-2024,Snehesh Alex Philip,"Assam Rifles to be deployed in Jammu’s Machedi to beef up security grid, jungle warfare the focus",https://theprint.in/defence/assam-rifles-to-be-deployed-in-jammus-machedi-to-beef-up-security-grid-jungle-warfare-the-focus/2206241/,Neutral,0.972306371
The Print,03-08-2024,Soumya Pillai,"‘Gaganyatri’ Shubhanshu Shukla to fly to ISS on Axiom-4 mission, colleague Prasanth Nair to be backup",https://theprint.in/science/gaganyatri-shubhanshu-shukla-to-fly-to-iss-on-axiom-4-mission-colleague-prasanth-nair-to-be-backup/2205776/,Neutral,0.925005853
The Print,03-08-2024,Keshav Padmanabhan,Sri Lankan Supreme Court suspends controversial e-visa scheme run by consortium including Indian firm,https://theprint.in/world/sri-lankan-supreme-court-suspends-controversial-e-visa-scheme-run-by-consortium-including-indian-firm/2206459/,Negative,0.587639034
Altnews,03-08-2024,Indradeep Bhattacharyya,Train accidents: The desperate search for a sabotage theory ends in YouTuber Gulzar Sheikh,https://www.altnews.in/train-accidents-the-desperate-search-for-a-sabotage-theory-ends-in-youtuber-gulzar-sheikh/,Negative,0.636858761
Maktoobmedia,03-08-2024,Maktoob Staff,"Over 2.16 lakh Indians renounced citizenship in 2023, Union govt tells Parliament",https://maktoobmedia.com/india/over-2-16-lakh-indians-renounced-citizenship-in-2023-union-govt-tells-parliament/,Neutral,0.573779523
Maktoobmedia,03-08-2024,Meher Ali,Indian companies arming Israel’s genocidal military establishments,https://maktoobmedia.com/gaza-genocide/indian-companies-arming-israels-genocidal-military-establishments/,Negative,0.971315145
Maktoobmedia,03-08-2024,Maktoob Staff,"Wayanad landslide: rescue operations enter 5th day, death toll rises to 340",https://maktoobmedia.com/india/wayanad-landslide-rescue-operations-enter-5th-day-death-toll-rises-to-340/,Negative,0.806557
Maktoobmedia,03-08-2024,Maktoob Staff,“Not a single piece of evidence…”: Delhi court acquits six Muslim survivors in 2020 pogrom case,https://maktoobmedia.com/india/not-a-single-piece-of-evidence-delhi-court-acquits-six-muslim-survivors-in-2020-pogrom-case/,Negative,0.766546547
Maktoobmedia,03-08-2024,Maktoob Staff,Hamas chief Ismail Haniyeh killed by projectile in Tehran: eyewitness,https://maktoobmedia.com/world/hamas-chief-ismail-haniyeh-killed-by-projectile-in-tehran-eyewitness/,Negative,0.876107156
The News Minute,03-08-2024,Haritha John,Missing and dead children in Wayanad landslides take a heavy toll on families,https://www.thenewsminute.com/kerala/missing-and-dead-children-in-wayanad-landslides-take-a-heavy-toll-on-families,Negative,0.973559141
The News Minute,03-08-2024,Ajay U K,Wayanad landslides: All you need to know about how the Bailey bridge was built,https://www.thenewsminute.com/kerala/wayanad-landslides-all-you-need-to-know-about-how-the-bailey-bridge-was-built,Neutral,0.977484524
The News Minute,03-08-2024,Rahul Sonpimple,Satisfying the collective conscience of Hindu upper caste in the name of sub-classification of SC reservation,https://www.thenewsminute.com/news/satisfying-the-collective-conscience-of-hindu-upper-caste-in-the-name-of-sub-classification-of-sc-reservation,Neutral,0.85970062
The News Minute,03-08-2024,TNM Staff,Pathanamthitta man donates land to people who lost their families in Wayanad landslide,https://www.thenewsminute.com/kerala/pathanamthitta-man-donates-land-to-people-who-lost-their-families-in-wayanad-landslide,Neutral,0.916772842
The News Minute,03-08-2024,TNM Staff,"Wayanad landslide: Rescue volunteers get stranded in Suchipara forest, rescued",https://www.thenewsminute.com/kerala/wayanad-landslide-rescue-volunteers-get-stranded-in-suchipara-forest-rescued,Neutral,0.935578465
The News Minute,03-08-2024,TNM Staff,"Karnataka to build 100 houses for Wayanad landslide survivors, CM Siddaramaiah",https://www.thenewsminute.com/karnataka/karnataka-to-build-100-houses-for-wayanad-landslide-survivors-cm-siddaramaiah,Neutral,0.884903491
The News Minute,03-08-2024,TNM Staff,"Wayanad: Donning Army uniform, actor Mohanlal visits landslide-hit regions",https://www.thenewsminute.com/kerala/wayanad-donning-army-uniform-actor-mohanlal-visits-landslide-hit-regions,Neutral,0.967857182
The Week,03-08-2024,The Week Correspondent,"Rooshad Shroff: 'At Issey Miyake, my boss and I were in the midst of a major clean-up when he tossed a garment at me, telling me to keep it'",https://www.The Week.in/leisure/lifestyle/2024/08/03/issey-miyake-my-boss-and-i-were-in-the-midst-of-a-major-clean-up-when-he-tossed-a-garment-at-me-telling-me-to-keep-it.html,Neutral,0.917880177
The Print,04-08-2024,Chitleen K Sethi,"Is ‘Ice’ becoming the new ‘chitta’? Hit hard by Taliban’s opium ban, Punjab is Breaking Bad",https://theprint.in/statedraft/is-ice-becoming-the-new-chitta-hit-hard-by-talibans-opium-ban-punjab-is-breaking-bad/2206281/,Negative,0.915163696
The Print,04-08-2024,Akanksha Mishra,The secret behind Moon’s thin atmosphere & 24-mn-yr old penguin fossil sheds light on wing evolution,https://theprint.in/scientifix/the-secret-behind-moons-thin-atmosphere-24-mn-yr-old-penguin-fossil-sheds-light-on-wing-evolution/2206391/,Neutral,0.927687407
The Print,04-08-2024,Kushan Mitra,Nissan wants to reclaim its space in India. The new X-Trail isn’t the way to do it,https://theprint.in/opinion/the-introductory-price-of-the-nissan-x-trail-is-rs-4992-lakh-making-it-more-expensive-than-the-cars-it-is-likely-to-rival-it-also-lacks-features-like-a-branded-audio-system-electrically-adjustable-fro/2206630/,Negative,0.776118577
The Print,04-08-2024,Deepali Bhardwaj,"Natural products, home remedies benefit Indian skin. Remember, they’re not a cure-all",https://theprint.in/opinion/natural-products-home-remedies-benefit-indian-skin-remember-theyre-not-a-cure-all/2206885/,Positive,0.611358762
The Print,04-08-2024,Vallabhbhai Patel,"If you want an efficient all-India service, allow them to open their mouth freely—Sardar Patel",https://theprint.in/opinion/if-you-want-an-efficient-all-india-service-allow-them-to-open-their-mouth-freely-sardar-patel/2204672/,Neutral,0.618509412
The Print,04-08-2024,ANI,Baloch protests continue undeterred in face of ‘continued use of violence’ by Pakistan security forces,https://theprint.in/world/baloch-protest-in-gwadar-continues-activists-allege-massive-use-of-force-by-pakistan-establishment/2206873/,Negative,0.856973946
The Print,04-08-2024,ThePrint Team,Our take on UPSC aspirants’ death & delay in Tejas jets delivery — in 50 words,https://theprint.in/50-word-edit/our-take-on-upsc-aspirants-death-delay-in-tejas-jets-delivery-in-50-words/2204699/,Negative,0.68690145
The Print,04-08-2024,Reuters,"Tropical Storm Debby forms, expected to be a hurricane by Monday and hit Florida’s Gulf Coast",https://theprint.in/environment/tropical-storm-debby-forms-expected-to-be-a-hurricane-by-monday-and-hit-floridas-gulf-coast/2206871/,Neutral,0.964283764
The Print,04-08-2024,Reuters,"Delay to Nvidia’s new AI chip could affect Microsoft, Google, Meta, the Information says",https://theprint.in/tech/delay-to-nvidias-new-ai-chip-could-affect-microsoft-google-meta-the-information-says/2206847/,Neutral,0.581867635
Maktoobmedia,04-08-2024,Maktoob Staff,Rioting in several UK cities as Islamophobic far-right marches spread,https://maktoobmedia.com/world/rioting-in-several-uk-cities-as-islamophobic-far-right-marches-spread/,Negative,0.935869992
Maktoobmedia,04-08-2024,Maktoob Staff,"Imane Khelif, Algerian female boxer who faced hate, disinformation campaign at Olympics, assures herself of a medal",https://maktoobmedia.com/world/imane-khelif-algerian-female-boxer-who-faced-hate-disinformation-campaign-at-olympics-assures-herself-of-a-medal/,Neutral,0.851047277
The Print,04-08-2024,Aneesa PA,Group activities to 24/7 counsellors — govt ensures psychological aid for Wayanad landslide survivors,https://theprint.in/india/group-activities-to-24-7-counsellors-govt-ensures-psychological-aid-for-wayanad-landslide-survivors/2207128/,Neutral,0.887404203
The Print,04-08-2024,ANI,Himachal cloudburst: Rescue operation to locate 36 missing continues in Rampur’s Samej,https://theprint.in/india/himachal-cloudburst-rescue-operation-to-locate-36-missing-continues-in-rampurs-samej/2207329/,Neutral,0.873835981
